Difficulty,Probe,Front Server,Data File,RTT1,RTT2,RTT3,RTT4,RTT5,RTT6,RTT7,RTT8,RTT9,RTT10,RTT11,RTT12,RTT13,RTT14,RTT15,RTT16,RTT17,RTT18,RTT19,RTT20
Challenge-2,cdgeb-probe-11,cdgeb-server-15,cdgeb-file-07,0.833865,0.556358,0.558639,0.554538,0.549845,0.560056,0.557241,0.55865,0.56863,0.554437,0.563221,0.552318,0.557838,0.549604,0.566261,0.564526,0.55495,0.564765,0.562383,0.560708
Challenge-1,cdgeb-probe-06,cdgeb-server-12,cdgeb-file-05,1.258916,0.722982,0.723244,0.761826,0.72258,0.722232,0.724135,0.722173,0.721423,0.721565,0.723348,0.723756,0.721119,0.72139,0.722242,0.721656,0.721603,0.722514,0.723328,0.721195
Challenge-2,cdgeb-probe-10,cdgeb-server-02,cdgeb-file-12,0.844898,0.402533,0.4048,0.406555,0.408455,0.402822,0.409513,0.408488,0.406518,0.405273,0.408233,0.410303,0.424465,0.407516,0.407564,0.411047,0.406096,0.411005,0.407516,0.409642
Challenge-1,cdgeb-probe-06,cdgeb-server-15,cdgeb-file-03,1.062899,0.320134,0.324841,0.318331,0.318868,0.319451,0.317481,0.318539,0.321036,0.317828,0.317336,0.321149,0.319686,0.324399,0.316786,0.325815,0.318023,0.318341,0.315174,0.319661
Challenge-1,cdgeb-probe-10,cdgeb-server-08,cdgeb-file-05,0.693648,0.486362,0.481387,0.481699,0.481814,0.483845,0.483443,0.483696,0.483715,0.480361,0.484079,0.484228,0.484023,0.480458,0.486098,0.482097,0.479153,0.477738,0.482476,0.481868
Challenge-1,cdgeb-probe-04,cdgeb-server-11,cdgeb-file-04,1.279946,0.458808,0.461378,0.504909,0.458721,0.462296,0.46418,0.462078,0.459895,0.463266,0.466343,0.464221,0.460076,0.462267,0.463581,0.462831,0.45824,0.458485,0.459025,0.46342
Challenge-2,cdgeb-probe-07,cdgeb-server-10,cdgeb-file-12,1.291182,0.552711,0.557738,0.550042,0.566448,0.577645,0.578884,0.552695,0.565037,0.55451,0.5626,0.549631,0.569782,0.550422,0.550245,0.549068,0.570078,0.555957,0.5581,0.553912
Challenge-1,cdgeb-probe-04,cdgeb-server-11,cdgeb-file-01,0.308707,0.221745,0.221424,0.222212,0.220603,0.219825,0.214981,0.220613,0.243768,0.239983,0.220717,0.217213,0.220392,0.22124,0.222108,0.222462,0.220967,0.221341,0.21932,0.223894
Challenge-1,cdgeb-probe-08,cdgeb-server-12,cdgeb-file-04,1.660034,0.784896,0.784928,0.789654,0.782142,0.789357,0.781098,0.785543,0.786112,0.779875,0.779716,0.785444,0.785219,0.784446,0.779831,0.784755,0.783656,0.782914,0.786436,0.781714
Challenge-2,cdgeb-probe-05,cdgeb-server-06,cdgeb-file-16,0.74024,0.299381,0.299693,0.294781,0.291116,0.29799,0.291896,0.302613,0.327025,0.292838,0.301247,0.292995,0.29084,0.296711,0.301432,0.300045,0.301196,0.299594,0.291043,0.293596
Challenge-2,cdgeb-probe-11,cdgeb-server-01,cdgeb-file-12,0.687393,0.441535,0.442274,0.442025,0.441007,0.443256,0.442142,0.441707,0.441625,0.441447,0.443665,0.439658,0.442345,0.442678,0.442952,0.441155,0.441933,0.443531,0.442327,0.442184
Challenge-1,cdgeb-probe-04,cdgeb-server-12,cdgeb-file-02,1.326314,0.506478,0.503688,0.509319,0.508076,0.503298,0.502704,0.505735,0.504887,0.504119,0.50385,0.506286,0.503789,0.503383,0.503534,0.503253,0.502957,0.504076,0.503612,0.504969
Challenge-1,cdgeb-probe-06,cdgeb-server-11,cdgeb-file-01,0.615812,0.530817,0.537265,0.537555,0.53705,0.531324,0.531563,0.532215,0.529197,0.531272,0.52424,0.530884,0.540375,0.537607,0.531432,0.530632,0.539846,0.530834,0.524886,0.531064
Challenge-2,cdgeb-probe-12,cdgeb-server-02,cdgeb-file-09,0.988136,0.592127,0.588508,0.588475,0.593197,0.593388,0.592575,0.58951,0.594057,0.596841,0.590349,0.591729,0.589146,0.592674,0.597353,0.595014,0.591345,0.611664,0.586997,0.59411
Challenge-1,cdgeb-probe-13,cdgeb-server-04,cdgeb-file-05,0.603015,0.1497,0.148401,0.149786,0.150901,0.150983,0.15273,0.152332,0.151668,0.149811,0.150156,0.152102,0.150611,0.149825,0.148092,0.150501,0.149388,0.151646,0.149323,0.149051
Challenge-2,cdgeb-probe-11,cdgeb-server-14,cdgeb-file-14,0.579123,0.485917,0.479827,0.488064,0.484697,0.491813,0.492022,0.478733,0.483776,0.483185,0.486268,0.478584,0.482593,0.4757,0.483296,0.486426,0.48661,0.477422,0.49018,0.492722
Challenge-1,cdgeb-probe-05,cdgeb-server-04,cdgeb-file-01,0.293677,0.221453,0.219426,0.216518,0.223685,0.223813,0.222918,0.225152,0.222512,0.226514,0.223908,0.224568,0.215421,0.215621,0.223952,0.215495,0.224471,0.218231,0.217219,0.217912
Challenge-1,cdgeb-probe-07,cdgeb-server-16,cdgeb-file-04,0.269581,0.123881,0.124774,0.127881,0.121422,0.120094,0.125461,0.125359,0.125493,0.123979,0.123179,0.12413,0.123139,0.126348,0.121571,0.119803,0.124045,0.124091,0.125412,0.124228
Challenge-2,cdgeb-probe-09,cdgeb-server-03,cdgeb-file-08,1.273444,0.750513,0.748646,0.747828,0.74116,0.742561,0.743814,0.739883,0.747585,0.745226,0.74814,0.747364,0.740907,0.751068,0.751115,0.740163,0.74909,0.741379,0.74017,0.741607
Challenge-2,cdgeb-probe-11,cdgeb-server-12,cdgeb-file-11,1.065931,0.324966,0.33309,0.339312,0.345705,0.32827,0.326083,0.341837,0.332897,0.330073,0.326135,0.345819,0.335618,0.330538,0.337749,0.337829,0.326518,0.336212,0.325895,0.337579
Challenge-2,cdgeb-probe-08,cdgeb-server-02,cdgeb-file-13,0.731082,0.212754,0.216664,0.220376,0.214972,0.214556,0.215615,0.216006,0.223635,0.215489,0.222789,0.223968,0.221397,0.214814,0.215822,0.214285,0.21651,0.222597,0.217579,0.221916
Challenge-2,cdgeb-probe-14,cdgeb-server-17,cdgeb-file-17,1.577214,0.766886,0.772873,0.775772,0.779522,0.764836,0.769008,0.777875,0.770261,0.776603,0.773397,0.768232,0.776474,0.781843,0.78238,0.809004,0.778969,0.771441,0.774517,0.768407
Challenge-2,cdgeb-probe-03,cdgeb-server-06,cdgeb-file-06,0.6476,0.349693,0.34869,0.347852,0.372418,0.349715,0.350477,0.347873,0.351992,0.378139,0.34874,0.349156,0.349216,0.348579,0.348917,0.348016,0.354697,0.350236,0.349344,0.351657
Challenge-1,cdgeb-probe-14,cdgeb-server-02,cdgeb-file-02,0.60956,0.4883,0.491417,0.485642,0.489466,0.481982,0.483973,0.488355,0.495036,0.489492,0.497279,0.486952,0.496647,0.491915,0.494705,0.486542,0.493502,0.483115,0.482421,0.482552
Challenge-2,cdgeb-probe-08,cdgeb-server-05,cdgeb-file-10,1.170426,0.644874,0.646231,0.641887,0.639273,0.645074,0.640185,0.643127,0.643804,0.64396,0.640616,0.693926,0.637798,0.645293,0.642884,0.645819,0.641042,0.640713,0.640981,0.638313
Challenge-1,cdgeb-probe-06,cdgeb-server-07,cdgeb-file-05,0.293468,0.238142,0.237694,0.236398,0.238905,0.237288,0.239981,0.236255,0.237868,0.237457,0.23811,0.23701,0.23654,0.238184,0.237069,0.240121,0.235697,0.238399,0.237197,0.238293
Challenge-1,cdgeb-probe-14,cdgeb-server-12,cdgeb-file-02,1.152346,0.332042,0.327452,0.315028,0.334454,0.315227,0.32058,0.331892,0.316627,0.333982,0.314874,0.315668,0.323066,0.322611,0.332835,0.334287,0.32154,0.313696,0.31442,0.324917
Challenge-2,cdgeb-probe-04,cdgeb-server-12,cdgeb-file-17,0.394456,0.273626,0.271591,0.271354,0.270017,0.276108,0.270319,0.271811,0.273056,0.311785,0.272766,0.272207,0.272982,0.272882,0.274649,0.270655,0.270718,0.269009,0.270816,0.269043
Challenge-1,cdgeb-probe-12,cdgeb-server-15,cdgeb-file-02,0.653202,0.518198,0.514967,0.519575,0.516673,0.517409,0.521789,0.520475,0.520977,0.520041,0.519911,0.516343,0.521618,0.523316,0.517601,0.517178,0.516686,0.524716,0.521056,0.522209
Challenge-2,cdgeb-probe-12,cdgeb-server-12,cdgeb-file-16,1.383944,0.487295,0.487251,0.485046,0.529522,0.461133,0.497018,0.491069,0.489305,0.486611,0.486089,0.492899,0.487472,0.488202,0.487206,0.460384,0.487153,0.487711,0.46172,0.460821
Challenge-1,cdgeb-probe-05,cdgeb-server-04,cdgeb-file-05,0.79598,0.350294,0.346903,0.345243,0.346456,0.348278,0.344944,0.34691,0.347483,0.346886,0.348183,0.34803,0.346523,0.347653,0.34554,0.349308,0.347651,0.349486,0.346407,0.346431
Challenge-2,cdgeb-probe-06,cdgeb-server-02,cdgeb-file-16,0.883862,0.265287,0.260722,0.260049,0.267293,0.258473,0.267215,0.270462,0.264235,0.26277,0.263784,0.259945,0.267558,0.262215,0.270567,0.257271,0.267385,0.2603,0.262276,0.265832
Challenge-2,cdgeb-probe-05,cdgeb-server-12,cdgeb-file-17,0.425146,0.294372,0.296452,0.296749,0.29584,0.296124,0.297023,0.294847,0.29572,0.294509,0.296242,0.29396,0.295437,0.296849,0.294188,0.297811,0.294351,0.295633,0.294826,0.296588
Challenge-1,cdgeb-probe-14,cdgeb-server-01,cdgeb-file-05,0.445914,0.352966,0.355347,0.362448,0.3517,0.359433,0.349001,0.35432,0.352859,0.357262,0.354536,0.35371,0.35373,0.352496,0.400702,0.356065,0.3558,0.351645,0.348285,0.352256
Challenge-2,cdgeb-probe-04,cdgeb-server-08,cdgeb-file-16,0.822009,0.230759,0.234725,0.238558,0.233838,0.234004,0.234773,0.235342,0.239625,0.231259,0.236283,0.239733,0.234524,0.231156,0.233562,0.231361,0.231819,0.231976,0.232482,0.237775
Challenge-2,cdgeb-probe-09,cdgeb-server-08,cdgeb-file-13,1.322651,0.714782,0.720454,0.715668,0.717017,0.746618,0.753342,0.724927,0.718798,0.719448,0.722963,0.726974,0.722404,0.720582,0.71436,0.720735,0.722451,0.717485,0.718342,0.721755
Challenge-1,cdgeb-probe-11,cdgeb-server-06,cdgeb-file-03,1.148608,0.573019,0.568927,0.573823,0.571792,0.572973,0.573972,0.573084,0.570808,0.578023,0.570394,0.571837,0.574293,0.570425,0.571284,0.57084,0.571332,0.569511,0.573282,0.57294
Challenge-1,cdgeb-probe-02,cdgeb-server-06,cdgeb-file-03,0.771248,0.203978,0.199931,0.201868,0.204758,0.201427,0.200667,0.203141,0.201022,0.201738,0.203331,0.200891,0.201532,0.228912,0.200508,0.202688,0.200049,0.198393,0.201931,0.200562
Challenge-2,cdgeb-probe-14,cdgeb-server-02,cdgeb-file-17,1.375962,0.686354,0.678585,0.685329,0.696367,0.685196,0.684707,0.683354,0.686871,0.682743,0.679979,0.685352,0.681318,0.681082,0.681543,0.682981,0.681864,0.684321,0.679818,0.678925
Challenge-2,cdgeb-probe-05,cdgeb-server-08,cdgeb-file-14,0.663698,0.176172,0.179486,0.179413,0.174495,0.176699,0.176576,0.177711,0.178863,0.17838,0.176377,0.177261,0.175848,0.178112,0.176675,0.179384,0.176731,0.1818,0.17768,0.177002
Challenge-1,cdgeb-probe-06,cdgeb-server-12,cdgeb-file-02,1.630445,0.811524,0.817158,0.814659,0.813637,0.812756,0.813874,0.848479,0.812617,0.813154,0.812881,0.81261,0.812335,0.852017,0.814093,0.812472,0.814618,0.815159,0.81232,0.814971
Challenge-2,cdgeb-probe-08,cdgeb-server-04,cdgeb-file-17,0.535227,0.460152,0.459204,0.456485,0.461475,0.456713,0.456,0.454101,0.461614,0.458032,0.458607,0.457027,0.456475,0.457738,0.456933,0.459875,0.457441,0.455642,0.458239,0.454522
Challenge-2,cdgeb-probe-07,cdgeb-server-16,cdgeb-file-16,0.923623,0.28741,0.28599,0.28761,0.28847,0.328054,0.293861,0.290504,0.291155,0.283209,0.289777,0.283793,0.285785,0.291389,0.284574,0.288367,0.289904,0.287835,0.287006,0.283834
Challenge-2,cdgeb-probe-01,cdgeb-server-07,cdgeb-file-12,0.573788,0.112477,0.115341,0.115599,0.135166,0.113965,0.114313,0.113004,0.115157,0.110737,0.112633,0.11094,0.110873,0.112108,0.112813,0.11274,0.112207,0.112211,0.115322,0.11378
Challenge-2,cdgeb-probe-12,cdgeb-server-16,cdgeb-file-07,0.865453,0.558795,0.562869,0.556703,0.558914,0.557657,0.56285,0.562106,0.561033,0.561652,0.55922,0.563046,0.564424,0.562418,0.561517,0.55978,0.561538,0.58783,0.565156,0.557281
Challenge-2,cdgeb-probe-12,cdgeb-server-10,cdgeb-file-12,1.161476,0.432076,0.432134,0.420752,0.420712,0.419129,0.418972,0.417733,0.431433,0.418283,0.430831,0.418883,0.418742,0.434578,0.430691,0.427647,0.421603,0.428753,0.444314,0.430866
Challenge-2,cdgeb-probe-14,cdgeb-server-07,cdgeb-file-11,0.715113,0.424498,0.422523,0.423942,0.422193,0.424499,0.427909,0.421782,0.427966,0.422978,0.418633,0.427694,0.422068,0.423519,0.425722,0.427391,0.42622,0.420884,0.423011,0.423133
Challenge-2,cdgeb-probe-04,cdgeb-server-05,cdgeb-file-08,1.262659,0.53705,0.536717,0.53662,0.538233,0.545265,0.537456,0.537808,0.540062,0.541269,0.53525,0.531494,0.543852,0.539652,0.539573,0.536383,0.536992,0.53992,0.538685,0.531763
Challenge-2,cdgeb-probe-07,cdgeb-server-09,cdgeb-file-10,0.952258,0.504046,0.505238,0.50317,0.506552,0.500968,0.508938,0.511996,0.504396,0.510543,0.507661,0.506017,0.509135,0.499858,0.5059,0.507217,0.502894,0.509573,0.502755,0.505965
Challenge-2,cdgeb-probe-12,cdgeb-server-16,cdgeb-file-10,0.572574,0.485799,0.485769,0.486586,0.49005,0.487727,0.487398,0.485986,0.48556,0.482454,0.490996,0.484973,0.484434,0.490007,0.488674,0.487915,0.481614,0.487697,0.486208,0.48793
Challenge-2,cdgeb-probe-04,cdgeb-server-16,cdgeb-file-06,0.948368,0.421961,0.425241,0.424336,0.423043,0.423662,0.423467,0.427086,0.42237,0.426113,0.425515,0.423583,0.422107,0.424306,0.426862,0.423692,0.42242,0.424468,0.423546,0.424236
Challenge-2,cdgeb-probe-08,cdgeb-server-07,cdgeb-file-17,0.812576,0.329512,0.326001,0.326846,0.328342,0.35064,0.328511,0.330274,0.329161,0.326699,0.328024,0.326941,0.327348,0.327812,0.32963,0.326752,0.341408,0.329112,0.329548,0.328091
Challenge-1,cdgeb-probe-09,cdgeb-server-03,cdgeb-file-03,1.827397,0.918556,0.917931,0.91538,0.919802,0.914431,0.918597,0.916837,0.922831,0.908015,0.918872,0.922087,0.9162,0.912412,0.9103,0.907418,0.913634,0.916067,0.915637,0.915831
Challenge-2,cdgeb-probe-06,cdgeb-server-03,cdgeb-file-09,1.69206,0.737529,0.735879,0.739403,0.737376,0.736783,0.737122,0.754184,0.760357,0.736027,0.736467,0.738655,0.739662,0.739325,0.737626,0.737238,0.738804,0.74044,0.739892,0.736778
Challenge-2,cdgeb-probe-05,cdgeb-server-10,cdgeb-file-12,1.437645,0.689807,0.682474,0.689278,0.685958,0.699368,0.696912,0.686736,0.677558,0.679489,0.678003,0.679678,0.678626,0.696465,0.691338,0.677518,0.678641,0.681814,0.681576,0.692003
Challenge-2,cdgeb-probe-08,cdgeb-server-08,cdgeb-file-14,0.935121,0.446539,0.449667,0.447366,0.448128,0.446865,0.446978,0.44763,0.449269,0.447783,0.446956,0.449498,0.448734,0.450003,0.449179,0.446796,0.444205,0.448832,0.447938,0.443291
Challenge-2,cdgeb-probe-12,cdgeb-server-01,cdgeb-file-12,0.708814,0.46622,0.462702,0.466022,0.464011,0.462604,0.465105,0.465829,0.462306,0.464646,0.465088,0.461868,0.464494,0.465417,0.463632,0.463896,0.463992,0.46389,0.481981,0.465813
Challenge-2,cdgeb-probe-01,cdgeb-server-14,cdgeb-file-13,1.550812,0.352466,0.349465,0.356447,0.348949,0.352748,0.352949,0.347398,0.348886,0.351273,0.347643,0.348762,0.352916,0.353284,0.350491,0.3471,0.347126,0.350747,0.349701,0.348027
Challenge-1,cdgeb-probe-10,cdgeb-server-06,cdgeb-file-04,0.800564,0.41361,0.41749,0.41455,0.418459,0.413087,0.417942,0.412738,0.417769,0.4171,0.418907,0.414875,0.412288,0.411458,0.420242,0.417683,0.419839,0.411808,0.414728,0.417437
Challenge-2,cdgeb-probe-03,cdgeb-server-08,cdgeb-file-08,0.658899,0.40382,0.408409,0.411549,0.414008,0.412772,0.404056,0.400403,0.41302,0.404151,0.409756,0.416137,0.40922,0.405848,0.406438,0.41468,0.398501,0.41186,0.411743,0.414526
Challenge-2,cdgeb-probe-13,cdgeb-server-01,cdgeb-file-12,0.650813,0.390613,0.386171,0.385485,0.385027,0.389144,0.388085,0.390232,0.389251,0.390411,0.386606,0.386191,0.386027,0.388735,0.386833,0.39102,0.387216,0.388344,0.388641,0.385173
Challenge-2,cdgeb-probe-12,cdgeb-server-08,cdgeb-file-08,0.62957,0.381896,0.381373,0.380919,0.381013,0.378607,0.379968,0.379653,0.381087,0.394104,0.378603,0.376851,0.380543,0.377848,0.379793,0.377516,0.381271,0.413288,0.376097,0.379939
Challenge-2,cdgeb-probe-09,cdgeb-server-11,cdgeb-file-10,1.437767,0.742146,0.736844,0.752808,0.732172,0.754446,0.749759,0.745037,0.754297,0.746287,0.745773,0.745145,0.745224,0.746873,0.739914,0.746325,0.745527,0.745008,0.742723,0.744218
Challenge-1,cdgeb-probe-13,cdgeb-server-08,cdgeb-file-05,0.505094,0.286554,0.290643,0.288295,0.288507,0.29125,0.287889,0.291298,0.287431,0.290689,0.287419,0.290529,0.286353,0.290944,0.288552,0.286842,0.288184,0.290003,0.2908,0.290978
Challenge-2,cdgeb-probe-10,cdgeb-server-05,cdgeb-file-15,0.970101,0.605824,0.623975,0.607619,0.620518,0.607504,0.60823,0.608791,0.623578,0.608646,0.609938,0.630708,0.627264,0.609336,0.602859,0.624236,0.606934,0.609241,0.609884,0.608242
Challenge-1,cdgeb-probe-10,cdgeb-server-10,cdgeb-file-02,0.73582,0.322421,0.32268,0.340972,0.342746,0.330796,0.343995,0.324538,0.343732,0.342122,0.339517,0.342682,0.323998,0.318914,0.320217,0.340616,0.328792,0.353278,0.342348,0.336674
Challenge-1,cdgeb-probe-07,cdgeb-server-15,cdgeb-file-02,0.273841,0.140023,0.132232,0.133716,0.13052,0.142518,0.137681,0.133636,0.134914,0.134138,0.131684,0.132965,0.133117,0.136487,0.138151,0.133144,0.131608,0.133235,0.134119,0.132428
Challenge-2,cdgeb-probe-12,cdgeb-server-07,cdgeb-file-12,0.671522,0.456534,0.457894,0.455626,0.457734,0.45631,0.456948,0.461716,0.45843,0.458049,0.456984,0.45797,0.457193,0.458565,0.457113,0.460271,0.458317,0.456458,0.456651,0.45604
Challenge-2,cdgeb-probe-02,cdgeb-server-14,cdgeb-file-13,0.896106,0.388844,0.365561,0.365315,0.368863,0.364441,0.36591,0.366082,0.362023,0.362256,0.366673,0.364935,0.365663,0.366508,0.362808,0.36503,0.361627,0.362097,0.361753,0.359969
Challenge-2,cdgeb-probe-05,cdgeb-server-07,cdgeb-file-17,0.754229,0.283749,0.284176,0.284489,0.284927,0.284925,0.288501,0.286531,0.283643,0.283153,0.287302,0.282466,0.284481,0.289493,0.286476,0.285841,0.283047,0.285365,0.283869,0.284006
Challenge-2,cdgeb-probe-14,cdgeb-server-09,cdgeb-file-15,0.868334,0.38467,0.382262,0.390878,0.382133,0.432492,0.38649,0.385471,0.377996,0.392844,0.389526,0.384794,0.382971,0.389395,0.388897,0.384187,0.38483,0.382153,0.385803,0.384647
Challenge-1,cdgeb-probe-13,cdgeb-server-09,cdgeb-file-04,0.903814,0.383576,0.37311,0.375811,0.380199,0.375857,0.375754,0.383824,0.375175,0.377478,0.379926,0.371604,0.383942,0.380087,0.366491,0.374298,0.377627,0.378847,0.380827,0.369519
Challenge-2,cdgeb-probe-10,cdgeb-server-11,cdgeb-file-13,0.896859,0.628359,0.68291,0.624627,0.609662,0.618356,0.622849,0.602574,0.627865,0.621035,0.601392,0.600732,0.595986,0.626235,0.629876,0.602564,0.609565,0.625629,0.611488,0.637911
Challenge-2,cdgeb-probe-05,cdgeb-server-14,cdgeb-file-08,0.746611,0.414958,0.412349,0.412449,0.410537,0.416346,0.410537,0.411532,0.409068,0.472694,0.414333,0.41721,0.417678,0.410762,0.41601,0.409955,0.412624,0.416937,0.41813,0.414647
Challenge-2,cdgeb-probe-13,cdgeb-server-17,cdgeb-file-14,0.680873,0.529117,0.528525,0.533679,0.524174,0.523216,0.539094,0.527758,0.532511,0.535855,0.532281,0.52955,0.527726,0.523136,0.534405,0.52975,0.533195,0.537157,0.532699,0.529499
Challenge-1,cdgeb-probe-12,cdgeb-server-15,cdgeb-file-03,1.469125,0.726427,0.72185,0.722241,0.718774,0.721562,0.71989,0.719453,0.720336,0.723898,0.726019,0.721548,0.725521,0.727708,0.728789,0.725344,0.724751,0.720295,0.719196,0.720984
Challenge-2,cdgeb-probe-04,cdgeb-server-10,cdgeb-file-08,1.248916,0.634503,0.624981,0.630331,0.624555,0.631727,0.622682,0.631204,0.624778,0.618826,0.618903,0.627718,0.623756,0.624609,0.623299,0.620615,0.63241,0.622787,0.623975,0.62947
Challenge-1,cdgeb-probe-05,cdgeb-server-11,cdgeb-file-04,1.294731,0.482003,0.484697,0.480687,0.483614,0.483048,0.480397,0.48023,0.482542,0.4833,0.481567,0.480374,0.482515,0.481959,0.483116,0.479443,0.487409,0.483771,0.484755,0.481872
Challenge-2,cdgeb-probe-04,cdgeb-server-11,cdgeb-file-09,0.816958,0.346611,0.352793,0.346064,0.344901,0.365376,0.345485,0.346393,0.34688,0.345742,0.351895,0.345732,0.343632,0.346655,0.346004,0.345194,0.346722,0.34765,0.343888,0.347825
Challenge-2,cdgeb-probe-01,cdgeb-server-15,cdgeb-file-07,0.863475,0.257348,0.257807,0.255186,0.259784,0.254937,0.260861,0.260513,0.254939,0.260822,0.256099,0.254995,0.258711,0.257173,0.259691,0.25663,0.256885,0.258724,0.258132,0.256685
Challenge-1,cdgeb-probe-02,cdgeb-server-12,cdgeb-file-04,1.518167,0.632172,0.632527,0.630402,0.628673,0.634125,0.62791,0.631816,0.632894,0.6291,0.633777,0.634628,0.636691,0.645454,0.634472,0.628155,0.630408,0.655748,0.629259,0.629889
Challenge-2,cdgeb-probe-13,cdgeb-server-03,cdgeb-file-07,1.101615,0.667935,0.670393,0.664331,0.66837,0.672889,0.676151,0.668817,0.675013,0.672409,0.676129,0.677405,0.672408,0.673045,0.678936,0.67282,0.6733,0.685663,0.675332,0.679862
Challenge-2,cdgeb-probe-05,cdgeb-server-08,cdgeb-file-16,0.804515,0.214704,0.209848,0.214216,0.215683,0.20852,0.211773,0.20989,0.212047,0.212398,0.236946,0.21068,0.210036,0.208747,0.210189,0.21033,0.209653,0.212925,0.210256,0.238136
Challenge-1,cdgeb-probe-14,cdgeb-server-11,cdgeb-file-01,0.119544,0.031603,0.024995,0.024804,0.02618,0.028839,0.031515,0.02923,0.030869,0.0299,0.03131,0.023977,0.032071,0.02918,0.025713,0.029502,0.024025,0.031583,0.030022,0.030219
Challenge-2,cdgeb-probe-05,cdgeb-server-16,cdgeb-file-10,0.40192,0.318464,0.312728,0.310732,0.314427,0.314073,0.312805,0.31422,0.316272,0.312068,0.316423,0.315389,0.313016,0.314023,0.30946,0.313563,0.31364,0.312312,0.314809,0.313627
Challenge-2,cdgeb-probe-02,cdgeb-server-07,cdgeb-file-17,0.664707,0.200486,0.201962,0.200102,0.208029,0.20131,0.201841,0.205967,0.201313,0.204857,0.203197,0.202005,0.203476,0.206081,0.202105,0.200353,0.201241,0.205571,0.200395,0.201996
Challenge-2,cdgeb-probe-07,cdgeb-server-08,cdgeb-file-08,0.677595,0.416288,0.424202,0.431638,0.41603,0.422824,0.428157,0.419679,0.430772,0.467807,0.426773,0.420189,0.418883,0.424192,0.448771,0.416503,0.420284,0.422833,0.41779,0.418647
Challenge-2,cdgeb-probe-06,cdgeb-server-14,cdgeb-file-06,0.706272,0.197301,0.194717,0.194632,0.197077,0.199126,0.196244,0.195212,0.194365,0.196737,0.197425,0.244318,0.195214,0.196793,0.195831,0.195241,0.19464,0.196294,0.195794,0.196732
Challenge-2,cdgeb-probe-07,cdgeb-server-08,cdgeb-file-10,1.058661,0.504038,0.5069,0.501148,0.504417,0.504981,0.507802,0.503696,0.503687,0.503422,0.504086,0.502619,0.503495,0.502635,0.504266,0.504925,0.502926,0.502732,0.504694,0.505453
Challenge-2,cdgeb-probe-01,cdgeb-server-04,cdgeb-file-17,0.477113,0.321795,0.319371,0.322284,0.318494,0.320175,0.322156,0.324136,0.318863,0.322859,0.322058,0.320354,0.319981,0.320024,0.321061,0.320204,0.320333,0.320761,0.319161,0.318269
Challenge-2,cdgeb-probe-06,cdgeb-server-11,cdgeb-file-10,1.436129,0.743859,0.736395,0.74364,0.743644,0.744793,0.732535,0.77202,0.740531,0.739932,0.738392,0.736213,0.741847,0.742015,0.736691,0.738529,0.740625,0.737739,0.743705,0.737245
